 28103   5 0 1  1.5551115116 -0.2472789146   67.21   -42.06   139.26   0.14   0.13   0.25   0.19   0.17 141  4.46  0    0.0    0  3.7888 0.0003 0.004 0  0.337 0.012  0.390   1.15  -0.07   1.13  -1.27   0.13   1.08  -1.59   3.22  -0.40   1.04   3.45  -2.76   3.17  -2.16   1.00
 28199   5 0 1  1.5600488723 -0.6158098753    3.75    -3.24    10.21   0.14   0.14   0.18   0.16   0.16 143  4.04  1    0.0    0  4.3092 0.0021 0.015 2 -0.165 0.015 -0.160   1.02  -0.27   1.02  -1.31   0.19   1.03  -0.43   0.45  -0.82   1.00   0.46  -1.46   1.72   0.13   1.00
 28328   5 0 1  1.5670722719 -0.7472645958    6.91    18.39   -10.87   0.10   0.11   0.12   0.10   0.12 136 -1.18  0    0.0    0  4.1205 0.0004 0.004 0  1.146 0.003  1.060   1.03  -0.14   1.01   0.55  -0.26   1.00   1.64   1.05  -0.54   1.00   0.90   0.31   0.21   0.66   1.00
 28358   1 1 1  1.5687274033  0.9474516638   25.88    81.81  -132.98   1.39   0.99   1.61   1.66   1.04  91  1.30  0    6.3    0  3.8904 0.0006 0.005 0  1.010 0.000  0.990   1.10  -0.22   1.09  -0.19  -0.01   1.01   0.09  -0.23   0.02   1.02  -0.34   0.34  -0.18  -0.18   1.00
 28360  75 4 1  1.5687433430  0.7844807290   40.21   -56.44    -0.95   0.20   0.11   0.23   0.25   0.11 135  6.28  2    0.0    0  1.9038 0.0006 0.014 1  0.077 0.006  0.050   1.09  -1.08   1.14  -0.46  -0.14   1.04  -1.27  -2.32   0.30   1.00  -4.41   5.32  -3.75  -1.11   1.00
 28380   5 0 1  1.5695773717  0.6494852553   19.70    43.63   -73.79   0.15   0.08   0.16   0.21   0.08 121 -1.78  4    0.0    0  2.6103 0.0022 0.014 1 -0.083 0.004 -0.060   1.04   0.66   1.31  -1.51  -0.82   1.02   0.02  -0.12  -0.41   1.00  -0.28   9.11  -2.04  -0.38   1.00
 28614  17 3 2  1.5811948901  0.1683783322   21.05    10.43   -39.09   0.77   0.54   0.68   0.93   0.63  75 13.83  0    0.0  317  4.1792 0.0005 0.004 0  0.170 0.002  0.190   1.59  -0.95   1.78  -0.45   1.05   1.22   1.45   0.23  -0.77   1.43   0.09   3.71  -1.47  -2.64   1.27
 28691   5 0 1  1.5858759974  0.3436659774    4.54     9.27   -19.90   0.25   0.14   0.29   0.25   0.15  82 -1.31  2    0.0    0  5.1135 0.0006 0.005 0 -0.097 0.004 -0.080   1.23   0.67   1.28  -2.15   0.74   1.06   0.99  -0.05  -0.88   1.03   0.05   4.21  -1.31  -1.38   1.00
 28910   1 0 1  1.5976550551 -0.2606699208   18.88   -17.61    12.79   0.35   0.32   0.54   0.52   0.39 179  0.34  1    2.1    0  4.6890 0.0004 0.004 0  0.046 0.002  0.040   1.24  -0.66   1.28  -0.11  -0.09   1.06  -0.65   1.74  -0.72   1.10   2.09  -0.81   0.59  -1.21   1.00
 29038   5 0 1  1.6038355394  0.2577593535    6.32     6.78   -20.23   0.30   0.17   0.33   0.34   0.21  69  4.17  0    0.0    0  4.3588 0.0012 0.007 0 -0.164 0.006 -0.170   1.13  -0.23   1.11  -2.24   0.53   1.02  -0.33   0.01   0.50   1.00   0.04   2.99  -1.10  -0.63   1.00
 29239   5 0 1  1.6139607041  0.2592295671    3.45   -10.86     0.00   0.63   0.39   0.66   0.80   0.47  79  1.86  0    0.0    0  7.3506 0.0010 0.008 0 -0.050 0.001 -0.030   1.10  -0.79   1.10  -0.64  -0.04   1.01   0.27  -0.24  -0.20   1.10  -0.50   1.20   0.33  -1.12   1.00
 29426   5 0 1  1.6228941691  0.2479905929    5.37     0.29   -20.12   0.22   0.14   0.23   0.25   0.16  89  0.95  2    0.0    0  4.3991 0.0006 0.005 0 -0.180 0.010 -0.160   1.11  -0.70   1.22  -1.80   0.01   1.00   1.17  -0.28   0.28   1.01  -0.64   4.66   0.32  -0.70   1.00
 29651   5 0 1  1.6356161402 -0.1095146552    6.55    -4.69   -19.30   0.18   0.15   0.19   0.19   0.17  88 -1.24  1    0.0    0  4.1465 0.0008 0.005 0  1.319 0.006  1.270   1.29  -0.83   1.42  -1.59   0.63   1.09   2.91   1.41   0.68   1.01   1.51   4.65  -2.19  -0.62   1.00
 29655  17 3 2  1.6357150549  0.3928181795    8.48   -62.46   -12.12   1.23   0.61   1.23   1.06   0.70  69 28.39  0    0.0  329  3.2945 0.0053 0.076 1  1.600 0.390  2.700   1.51   1.75   1.38  -2.96   0.51   1.11   0.67   0.19  -0.34   1.02   0.57   5.73  -1.52   0.55   1.07
 29807   5 0 1  1.6430191653 -0.6133214618   17.87    -0.28    87.94   0.12   0.14   0.16   0.13   0.17 129 -0.21  0    0.0    0  4.5365 0.0004 0.004 0  0.978 0.049  0.940   1.05   1.04   1.01  -1.46   0.64   1.01   1.08  -0.02  -0.03   1.00   0.11  -0.55   0.99   0.24   1.00
 30122   5 0 1  1.6594290263 -0.5247049047    9.00     7.32     4.03   0.09   0.10   0.13   0.12   0.13 143 -0.04  0    0.0    0  2.9524 0.0004 0.004 0 -0.160 0.002 -0.200   1.01   1.19   1.01  -0.67   0.00   1.00   0.39   0.61  -0.53   1.01   0.57   0.74   0.55   0.97   1.00
 30277  75 4 1  1.6672872363 -0.5835730521   13.94   -24.23   -51.40   0.34   0.44   0.51   0.37   0.57 120 25.05  0    0.0    0  3.9932 0.0005 0.004 0  0.858 0.034  0.880   1.03   0.45   1.07  -1.21   0.02   1.04  -0.13  -0.87  -2.31   1.02  -0.70   1.85   0.25   0.98   1.00
 30324   5 0 1  1.6698428407 -0.3133898686    6.62    -3.23    -0.78   0.15   0.15   0.22   0.19   0.20 110  6.34  0    0.0    0  1.8911 0.0013 0.010 1 -0.240 0.006 -0.240   1.08  -0.51   1.11  -0.45   0.27   1.02   2.41   1.71  -0.86   1.00   1.63   3.13  -1.25  -0.30   1.00
 30343   5 0 1  1.6709775899  0.3929408129   14.08    56.39  -110.03   0.59   0.45   0.71   0.85   0.51  84 19.48  0    0.0    0  2.9141 0.0085 0.043 2  1.621 0.007  2.300   1.16   2.97   1.81  -2.07   0.63   1.12   1.47   0.94  -1.10   1.07   2.68   7.55  -1.69  -2.13   1.00
 30419  95 3 1  1.6745050725  0.0801601600   26.67   -22.06    10.91   0.75   0.59   0.90   0.97   0.71  45 14.62  0    0.0    0  4.4559 0.0052 0.016 0  0.215 0.015  0.250   1.04   0.49   1.09  -0.41   1.46   1.05  -0.34   0.71   1.00   1.00   0.90   0.36   0.44   0.33   1.00
 30438   5 0 1  1.6753045113 -0.9197137785   10.55    19.93    23.24   0.48   0.53   0.56   0.52   0.69  76 31.57  0    0.0    0 -0.5536 0.0066 0.039 0  0.164 0.017  0.230   1.01   0.79   1.08  -0.74   2.11   1.04   0.02  -0.04  -0.83   1.02  -0.04  -1.72   1.71   1.23   1.00
 30867  15 3 3  1.6965381174 -0.1227499079    4.82    -6.86    -2.76   0.91   0.70   1.12   1.30   1.08 165 47.13  0    0.0    0  3.7921 0.0021 0.022 2 -0.113 0.033 -0.110   1.17   2.69   1.26  -1.25   0.09   1.02   1.33   0.30   0.68   1.00   1.02   3.21  -0.18   0.04   1.00
 30883   5 0 1  1.6971720090  0.3527688585    5.99    -6.82   -13.10   0.26   0.15   0.28   0.23   0.18  43 -0.51  0    0.0    0  4.0991 0.0016 0.008 0 -0.115 0.004 -0.100   1.41   0.42   1.08  -3.21   1.04   1.01  -0.01  -0.16   0.27   1.00  -0.21   1.10  -0.50  -0.08   1.00
 31125   5 0 1  1.7097949453 -0.4087288280    2.36    -2.91     6.22   0.07   0.13   0.20   0.10   0.15 226 -0.55  0    0.0    0  4.2586 0.0021 0.018 1 -0.245 0.005 -0.240   1.02   1.43   1.04  -0.51  -1.12   1.02   0.13   1.21   0.51   1.02   0.66   1.34  -1.03   1.41   1.00
 31216   5 0 1  1.7143663549  0.1279846290    0.83    -0.20    -3.48   0.37   0.28   0.46   0.48   0.34  47  3.61  0    0.0    0  4.5019 0.0010 0.006 0  0.023 0.038  0.090   1.07  -0.99   1.16  -1.16   1.69   1.04  -0.03   0.27   0.85   1.16   0.39   0.96  -0.19  -2.46   1.00
 31592   5 0 1  1.7308574846 -0.3360755280   50.63    62.57   -69.97   0.12   0.13   0.23   0.15   0.16 165  0.60  1    0.0    0  4.1200 0.0004 0.004 0  1.037 0.041  1.020   1.15   1.44   1.08  -0.46   0.96   1.01  -3.88  -1.23   0.35   1.04  -1.60   1.44  -0.72   1.82   1.00
 31681   1 2 1  1.7353446674  0.2862237699   29.84    13.81   -54.96   2.12   1.53   2.23   2.36   1.77  61  0.13  0    7.7    0  1.9290 0.0008 0.004 0  0.001 0.005  0.040   1.14   0.01   1.30  -0.03   0.18   1.03   0.22   0.03   0.04   1.04   0.05   0.46   0.11  -0.16   1.00
 31685   5 0 1  1.7355606227 -0.7539110968    8.78    -0.44    -3.87   0.20   0.27   0.26   0.21   0.34 112 16.11  0    0.0    0  3.1395 0.0018 0.014 2 -0.103 0.015 -0.070   1.02   0.66   1.05  -0.68   0.88   1.00   1.57  -0.34   0.22   1.02  -0.18   2.02   0.57   1.48   1.00
 32246   5 0 1  1.7624865547  0.4386214075    3.86    -5.57   -12.36   0.17   0.09   0.17   0.24   0.13 110 -3.21  0    0.0    0  3.1915 0.0011 0.007 0  1.377 0.015  1.220   1.11  -3.92   1.29  -1.41  -0.35   1.01  -0.10  -0.52   0.33   1.21  -1.15   5.36  -0.92  -4.07   1.00
 32349   0 4 1  1.7678185359 -0.2916993748  379.21  -546.01 -1223.07   1.21   1.04   1.58   1.33   1.24  47  0.00  0    0.0    0 -1.0876 0.0024 0.040 0  0.009 0.007 -0.020   0.83  -0.04   0.96  -0.21   0.32   0.68   0.46  -0.12   0.13   0.90  -0.20   0.62  -0.14  -0.16   1.00
 32362   5 0 1  1.7684136731  0.2250786224   55.56  -115.73  -190.55   0.20   0.11   0.19   0.20   0.15 102 -0.72  0    0.0    0  3.4417 0.0005 0.004 0  0.443 0.008  0.480   1.19   0.90   1.57  -2.08   0.12   1.00   2.07  -0.33   0.23   1.01  -0.43   7.47  -0.19  -0.96   1.00
 32578  75 4 1  1.7796291030  0.0421006370    8.86   -12.41   -12.12   0.41   0.23   0.40   0.37   0.29  94  8.17  0    0.0    0  4.6471 0.0006 0.004 0  1.099 0.050  1.060   1.33   0.96   1.30  -1.74   0.68   1.03   2.56   0.87   1.22   1.03   1.97   4.36  -0.26  -1.34   1.00
 32607   1 2 1  1.7810748356 -1.0810914905   33.78   -66.07   242.97   1.87   1.62   1.78   1.98   2.03 102  0.07  0   12.0    0  3.3114 0.0005 0.004 0  0.225 0.019  0.280   1.05   0.01   1.00  -0.02  -0.04   1.00   0.16   0.03   0.02   1.00   0.03   0.02   0.00   0.04   1.00
 32759   5 0 1  1.7882691106 -0.5673801423    4.95    -8.84     3.73   0.08   0.10   0.12   0.10   0.13 135 -1.75  1    0.0    0  3.4644 0.0037 0.048 2 -0.116 0.007 -0.100   1.02  -0.66   1.01  -0.47  -0.10   1.01  -1.18  -0.17  -1.31   1.01  -0.08  -1.19   0.52  -0.98   1.00
 33018   5 0 1  1.8011317943  0.5927377222   17.25    -1.66   -47.31   0.17   0.10   0.19   0.25   0.15  93  0.11  0    0.0    0  3.6405 0.0006 0.004 0  0.102 0.009  0.140   1.07  -2.11   1.15  -1.84   0.52   1.01   0.11  -0.31   0.26   1.11  -0.62   3.81  -1.17  -3.28   1.00
 33152   7 0 1  1.8069942670 -0.4220943209    0.22    -3.83     4.98   0.19   0.30   0.43   0.26   0.42 244 20.56  0    0.0  373  4.0047 0.0082 0.074 2  1.740 0.110  1.580   1.20  -2.24   1.17  -0.03  -0.13   1.02  -4.40   2.61  -0.21   1.31   2.38   0.19  -0.92  -2.59   1.18
 33160   7 0 1  1.8072506712 -0.2101130761   12.51  -137.26   -15.37   0.55   0.39   0.62   0.71   0.54  75 15.13  0    0.0  374  4.2092 0.0011 0.006 0  1.418 0.036  1.490   1.26   0.22   1.10  -1.25   0.84   1.12   1.37  -0.01   0.46   1.22   0.04   1.54  -0.68   0.34   1.23
 33347   5 0 1  1.8157406554 -0.2976527589    1.30    -3.56     2.42   0.13   0.15   0.20   0.17   0.20 109 -1.12  0    0.0    0  4.3690 0.0004 0.005 0 -0.063 0.018  0.010   1.16   2.83   1.03  -0.41   0.65   1.01  -2.36  -0.91   0.92   1.13  -1.53   0.21   0.04   2.39   1.00
 33449   5 0 1  1.8207128213  1.0196747522   18.29     6.08  -122.83   0.21   0.15   0.25   0.28   0.22  83  1.55  0    0.0    0  4.5021 0.0006 0.004 0  0.850 0.002  0.850   1.07  -0.72   1.09  -1.27  -0.55   1.00   0.86   0.19   0.06   1.01   0.15   2.20  -0.51  -0.71   1.00
 33579   5 0 1  1.8265995338 -0.5056583510    8.05     3.24     1.33   0.09   0.11   0.14   0.11   0.16 163  4.53  2    0.0    0  1.4160 0.0005 0.005 0 -0.211 0.006 -0.200   1.01  -0.02   1.02  -0.47   0.31   1.00   1.68  -0.27   0.78   1.00  -0.22   1.60  -0.39   0.62   1.00
 33694   5 0 1  1.8328755476  1.3435098023   17.75    72.48   -14.54   0.13   0.17   0.21   0.16   0.19 163  2.11  1    0.0    0  4.6950 0.0005 0.006 0  1.365 0.005  1.350   1.03  -0.99   1.01  -0.82  -0.59   1.02  -0.51   0.08  -1.20   1.04   0.12   0.12  -0.26  -1.60   1.00
 33856   5 0 1  1.8400971203 -0.4875549628    2.91    -5.98     4.59   0.11   0.14   0.19   0.14   0.18 153  1.44  0    0.0    0  3.5847 0.0034 0.036 2  1.729 0.014  1.820   1.03  -0.95   1.01  -0.57   0.49   1.00  -1.59   0.06  -0.57   1.03   0.20  -0.39  -0.16  -1.39   1.00
 33977   7 0 1  1.8457928417 -0.4159695755    1.18    -2.21     3.61   0.30   0.37   0.40   0.37   0.40 173 25.68  0    0.0  385  3.0050 0.0022 0.026 1 -0.077 0.035 -0.030   1.37  -0.03   1.44   0.00   0.22   1.05   1.96  -0.79   0.20   1.21  -0.69   0.96  -0.48   0.06   1.04
 34045   5 0 1  1.8489940380 -0.2728518335    7.38    -0.14   -11.36   0.14   0.16   0.21   0.19   0.21 126  1.14  0    0.0    0  4.0738 0.0004 0.004 0 -0.112 0.011 -0.090   1.21   3.88   1.04  -0.72   0.18   1.01  -2.53  -1.00   0.85   1.26  -1.84   0.63   0.28   3.81   1.00
 34088   5 0 1  1.8505242699  0.3590194508    2.37    -7.29    -0.41   0.30   0.20   0.30   0.49   0.32  75  1.19  0    0.0    0  4.1689 0.0340 0.214 1  0.899 0.038  0.900   1.07  -0.67   1.22  -0.22  -0.12   1.00   0.64  -0.71  -0.17   1.01  -1.28   2.38   0.17  -0.41   1.00
 34444   7 0 1  1.8692102558 -0.4606483732    2.03    -3.12     3.31   0.20   0.25   0.38   0.26   0.34 185 29.82  0    0.0  393  1.9628 0.0006 0.006 0  0.671 0.019  0.670   1.10  -2.62   1.02  -0.71   0.72   1.05  -3.12   0.52  -1.13   1.17   0.90   0.74  -1.50  -2.54   1.13
 34481  95 3 1  1.8707620463 -1.2304430560   23.33    24.29   107.03   0.96   0.81   0.92   1.08   0.86  98 48.04  2    0.0    0  3.9295 0.0086 0.042 0  1.006 0.015  0.940   1.05   0.99   1.01  -1.75  -0.71   1.00   1.16   0.08  -0.28   1.01   0.26  -0.12  -0.07   1.20   1.00
 34693   5 0 1  1.8812025158  0.5278797345   10.16   -31.21   -48.92   0.22   0.11   0.25   0.28   0.17 117 -1.35  0    0.0    0  4.5603 0.0005 0.005 0  1.261 0.000  1.250   1.10   0.28   1.14  -1.69   0.06   1.07   0.22   0.00  -0.62   1.03   0.01   2.89  -1.46  -1.40   1.00
 34769   5 0 1  1.8843636578 -0.0086006450    8.49     0.79     4.52   0.16   0.11   0.17   0.18   0.13  88 -2.21  0    0.0    0  4.1544 0.0004 0.003 0 -0.005 0.006  0.020   1.16   1.20   1.16  -0.94   0.58   1.02   2.32  -0.16   0.65   1.03   0.21   3.58   1.04   1.57   1.00
 35037   5 0 1  1.8972210119 -0.4672715214    3.58   -11.88     6.87   0.09   0.12   0.17   0.11   0.17 188  0.67  1    0.0    0  3.9854 0.0011 0.018 2 -0.150 0.220 -0.080   1.02  -0.74   1.01  -0.30   0.07   1.00  -1.61  -0.24   0.66   1.00  -0.08   0.61  -0.07  -0.31   1.00
 35228   5 0 1  1.9060326796 -1.1860764138    4.42    -4.43     8.38   0.11   0.10   0.11   0.13   0.11 106 -2.02  4    0.0    0  4.1197 0.0005 0.004 0  0.760 0.025  0.780   1.07  -0.37   1.03  -2.31  -0.70   1.01   0.83   1.09   0.66   1.01   1.16   1.21   0.37   0.93   1.00
 35264  15 3 2  1.9073950090 -0.6474732902    4.04   -10.05     6.47   0.23   0.28   0.33   0.25   0.35 125 19.46  0    0.0    0  2.8296 0.0021 0.021 2  1.616 0.015  1.650   1.01  -0.35   1.02  -0.46  -1.29   1.03   0.75   0.26  -2.02   1.00   0.19   0.27   0.79   0.22   1.00
 35350   5 0 1  1.9115432695  0.2886857528   32.33   -44.43   -36.61   0.18   0.10   0.20   0.26   0.15  77 -1.84  2    0.0    0  3.6148 0.0004 0.003 0  0.106 0.006  0.120   1.07  -1.21   1.19  -1.01   0.73   1.04   0.79  -0.58   0.96   1.02  -1.36   3.63   0.06  -1.23   1.00
 35550  75 4 1  1.9203995423  0.3836642074   53.94   -15.13    -9.79   0.57   0.39   0.66   0.85   0.47  45 12.46  0    0.0    0  3.6031 0.0006 0.004 0  0.374 0.015  0.440   1.03  -0.12   1.08  -0.93   1.46   1.04  -0.38  -0.19   0.94   1.03  -0.29   0.83  -0.09  -1.36   1.00
 35904   7 0 1  1.9377303527 -0.5114359187    1.64    -4.14     5.81   0.24   0.35   0.40   0.29   0.42 169 32.82  0    0.0  407  2.4215 0.0021 0.030 2 -0.083 0.010  0.010   1.05  -1.69   1.16  -0.91  -0.44   1.01  -1.49  -0.47  -1.89   1.07  -0.19  -0.29   0.34  -1.72   1.02
 36046   5 0 1  1.9448550159  0.4851716099   27.10  -122.66   -84.03   0.17   0.13   0.20   0.26   0.15  44 -1.67  0    0.0    0  3.9507 0.0006 0.004 0  1.024 0.001  1.010   1.03   0.26   1.17  -0.69   2.17   1.00   0.18   0.49  -0.12   1.03   0.75   1.14   0.13  -1.37   1.00
 36145   5 0 1  1.9491590555  0.8589052354   11.92   -10.22   -49.29   0.20   0.16   0.24   0.25   0.17  98 -0.94  2    0.0    0  4.6188 0.0006 0.005 0 -0.001 0.002  0.020   1.18   2.59   1.23  -1.61   0.40   1.02   0.68  -0.12  -0.11   1.01   0.16   3.94   1.16   0.63   1.00
 36366   5 0 1  1.9596127559  0.5547368361   55.41   159.09   193.29   0.23   0.15   0.24   0.31   0.18  47 -0.39  0    0.0    0  4.2473 0.0006 0.003 0  0.320 0.012  0.400   1.11   0.99   1.07  -1.45   0.77   1.03  -0.05   0.87  -0.77   1.01   1.24   0.43  -0.52   0.83   1.00
 36850  15 3 2  1.9835670383  0.5565616766   64.12  -191.45  -145.19   3.30   2.63   3.75   3.95   2.95  68 95.08  0    0.0    0  1.5811 0.0009 0.005 0  0.034 0.002  0.050   1.03   0.44   1.08  -0.23   1.45   1.01   0.74   0.85   0.38   1.01   1.18   1.10  -0.63   0.73   1.00
 36917   1 1 1  1.9869800769 -0.4951373077   14.72   -65.93   -19.73   0.37   0.49   0.67   0.45   0.59 173  1.77  0    3.2    0  4.6109 0.0004 0.005 0 -0.111 0.002 -0.120   1.01  -0.20   1.01  -0.14  -0.10   1.01   0.04  -0.21  -0.13   1.00  -0.16   0.12  -0.17   0.01   1.00
 36962   5 1 1  1.9893387913  0.4694238089   12.04   -34.12  -106.96   0.63   0.48   0.68   0.67   0.50  51 15.28  0    0.0    0  4.1682 0.0023 0.013 2  1.540 0.013  1.660   1.08   1.17   1.10  -0.81   0.82   1.02   1.30   0.59   0.42   1.01   1.08   2.81   1.26   1.02   1.00
 37173   5 0 1  1.9997144350 -0.4426990644    5.27    -3.03    -7.42   0.12   0.18   0.26   0.13   0.22 186  1.11  0    0.0    0  4.6539 0.0027 0.025 1 -0.100 0.003 -0.070   1.12   0.14   1.00  -0.42   0.03   1.00  -3.95  -0.36  -0.23   1.00  -0.26   0.36  -0.03   0.40   1.00
 37229  17 3 2  2.0020294906 -0.4678161407    9.41   -16.64    21.28   0.33   0.52   0.80   0.36   0.66 271 41.65  2    0.0  426  3.7439 0.0008 0.012 2 -0.159 0.007 -0.150   1.05  -1.78   1.09   0.30   0.71   1.07   0.11  -0.43   0.75   1.04  -0.30   1.87  -1.65  -0.61   1.26
 37447   5 0 1  2.0125738273 -0.1666978497   22.07   -74.61   -19.59   0.11   0.09   0.18   0.14   0.10 151 -1.75  1    0.0    0  4.0986 0.0004 0.005 0  1.021 0.019  1.010   1.10   2.07   1.13  -0.83  -0.21   1.01  -0.85  -2.08   1.00   1.04  -2.88   3.08   0.56   2.32   1.00
 37504   5 0 1  2.0150695931 -1.2672161175   23.13    33.34    14.89   0.11   0.10   0.12   0.10   0.12 148 -1.38  1    0.0    0  4.1071 0.0008 0.007 0  1.033 0.004  1.020   1.11  -0.15   1.01  -1.64  -0.97   1.02   3.55  -0.07   1.15   1.00  -0.13   0.92  -1.10  -0.06   1.00
 37677   5 0 1  2.0237436009 -0.5053572058    0.59    -5.09     3.90   0.09   0.12   0.17   0.11   0.15 176 -0.98  1    0.0    0  4.0152 0.0009 0.010 0  0.160 0.003  0.340   1.01  -0.07   1.01  -0.17  -0.23   1.01  -1.38  -0.45  -0.69   1.04  -0.33   0.67   0.74   1.88   1.00
 37740   5 0 1  2.0265358685  0.4258276839   23.07   -23.39   -54.57   0.20   0.11   0.22   0.23   0.13  89  1.04  1    0.0    0  3.7285 0.0004 0.004 0  0.932 0.002  0.900   1.11   2.85   1.04  -1.67   0.68   1.02   0.28   0.86  -0.43   1.01   1.50   1.52  -1.62   1.31   1.00
 37826   5 0 1  2.0303534384  0.4891513905   96.54  -626.55   -45.80   0.25   0.14   0.27   0.30   0.18 104 11.07  0    0.0    0  1.2947 0.0006 0.005 0  0.991 0.005  0.970   1.04   2.74   1.07  -0.84   0.81   1.02   1.02   0.24   1.04   1.00   0.77   3.87   1.62   0.38   1.00
 38070   5 0 1  2.0424115570 -0.4526891972    2.30   -10.09     4.26   0.11   0.16   0.23   0.12   0.17 156 -0.03  0    0.0    0  4.4428 0.0009 0.011 2 -0.070 0.016  0.130   1.08   0.86   1.03  -0.35  -0.11   1.02  -3.42  -0.16   1.76   1.05  -0.41   1.36   0.64   1.82   1.00
 38170   5 0 1  2.0476827291 -0.4338850835    2.72    -4.81    -0.89   0.10   0.13   0.21   0.12   0.15 165  1.53  1    0.0    0  3.5109 0.0011 0.009 2  1.218 0.004  1.080   1.06   0.85   1.03  -0.81   0.04   1.02  -2.77  -0.40  -0.35   1.03  -0.48   1.74  -1.57   1.74   1.00
 38827   1 1 1  2.0803409671 -0.9247173375    7.17   -28.68    19.71   0.41   0.45   0.47   0.50   0.49 103  0.56  0    2.8    0  3.3939 0.0005 0.004 0 -0.177 0.007 -0.170   1.03  -0.10   1.03  -0.12  -0.23   1.01   0.50   0.15  -0.04   1.00   0.11   0.50  -0.25  -0.07   1.00
 39429   5 0 1  2.1100354460 -0.6981873479    3.01   -29.71    16.68   0.08   0.08   0.10   0.08   0.09 138 -1.32  4    0.0    0  2.1364 0.0010 0.007 0 -0.269 0.018 -0.220   1.03   0.50   1.05  -0.41  -1.71   1.02   2.37  -0.65  -1.81   1.02  -0.51   2.74  -1.26   2.22   1.00
 39757   5 0 1  2.1273165334 -0.4241924449   51.33   -83.35    46.23   0.06   0.07   0.15   0.06   0.07 318 -0.64  2    0.0    0  2.9157 0.0038 0.040 1  0.458 0.003  0.420   1.12  -3.20   1.11   0.29  -0.63   1.03  -1.66  -7.19   3.32   1.04  -6.09   4.48   1.18  -4.38   1.00
 39794  15 3 2  2.1289992235 -1.1975949534    5.80   -29.14    29.26   0.36   0.38   0.39   0.41   0.43 108 19.74  0    0.0    0  4.3109 0.0006 0.005 0 -0.113 0.003 -0.100   1.06   0.67   1.03  -1.07  -0.64   1.02   1.70   1.33   0.10   1.04   1.38   0.66   1.36   1.78   1.00
 39863   5 0 1  2.1318947824 -0.0520767303    3.08   -18.81    -4.50   0.19   0.14   0.27   0.23   0.15 110  0.61  0    0.0    0  4.5220 0.0008 0.006 0  0.970 0.040  0.920   1.18   2.92   1.04  -1.35   0.93   1.01  -1.35  -0.12   0.31   1.03  -0.75  -0.98   0.99   1.77   1.00
 39953   7 0 1  2.1359888699 -0.8261797305    2.92    -6.07    10.43   0.25   0.25   0.30   0.30   0.32 102 17.84  0    0.0  461  1.7034 0.0016 0.012 2 -0.145 0.008 -0.140   1.02  -0.07   1.04  -0.67  -1.50   1.05   1.24   1.47  -1.22   1.10   1.51   1.87  -2.42   0.13   1.16
 40167  15 3 3  2.1476792386  0.3080180780   39.87    27.61  -151.73   1.13   0.82   0.82   1.17   0.99  55  5.07  0    0.0    0  4.7809 0.0008 0.005 0  0.531 0.003  0.600   1.73   1.34   1.06  -0.04   0.43   1.01   1.77   0.32  -0.03   1.05   1.28   0.01   0.17   0.48   1.00
 40526   5 1 1  2.1664589236  0.1603200729   10.75   -46.82   -49.24   0.19   0.10   0.19   0.27   0.17  78 -1.27  1    0.0    0  3.6714 0.0010 0.006 0  1.481 0.006  1.470   1.20   1.82   1.04  -1.52   0.83   1.01   1.76   0.02  -0.22   1.00   0.60  -1.07   0.77   0.07   1.00
 40702   5 0 1  2.1752087028 -1.3425069551   51.12   111.12   107.49   0.12   0.11   0.12   0.14   0.13 113 -0.79  0    0.0    0  4.1488 0.0005 0.004 0  0.413 0.020  0.490   1.05   0.56   1.02  -0.63   0.53   1.00   1.99   1.17   0.08   1.01   1.40  -0.67  -0.32   0.89   1.00
 41037  15 3 2  2.1926327481 -1.0386373711    5.39   -25.52    22.06   0.46   0.41   0.42   0.54   0.51  94 24.05  0    0.0    0  1.9996 0.0033 0.021 2  1.196 0.003  1.160   1.16   1.59   1.19   0.80  -0.01   1.05   3.46   1.37  -1.25   1.02   2.21   4.17  -1.92   1.36   1.00
 41075   5 0 1  2.1940337769  0.7537792972    8.53   -25.16   -99.23   0.22   0.13   0.25   0.36   0.21  88  0.55  0    0.0    0  4.3649 0.0009 0.007 0  1.550 0.003  1.610   1.05  -0.90   1.02  -1.10   0.83   1.02  -0.32  -0.24  -0.59   1.01  -0.35  -0.08   0.37  -0.66   1.00
 41307   5 0 1  2.2063631264 -0.0681789261   26.66   -66.43   -23.41   0.14   0.12   0.19   0.17   0.16  78 -1.07  0    0.0    0  3.8987 0.0003 0.003 0 -0.012 0.003 -0.020   1.07   2.42   1.12  -0.65   1.77   1.05  -0.06  -0.06   1.59   1.04  -0.10  -1.80   1.38   1.61   1.00
 41312   5 0 1  2.2066958591 -1.1543000348   30.33   -35.74  -152.22   0.10   0.09   0.10   0.10   0.10 118 -3.09  2    0.0    0  3.9319 0.0005 0.005 0  1.132 0.003  1.100   1.06   0.72   1.05   0.06  -0.80   1.03   2.97   0.43   1.90   1.03   0.67   2.58   0.11   1.83   1.00
 41704   5 0 1  2.2264605431  1.0597365381   18.21  -133.76  -107.45   0.09   0.11   0.16   0.09   0.12 146 -1.63  2    0.0    0  3.5041 0.0004 0.004 0  0.856 0.002  0.870   1.09   2.05   1.10  -1.46  -0.02   1.02  -2.26  -0.82  -0.34   1.02  -1.08   3.30   1.26   1.51   1.00
